Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
192,A4544,51,27,18,96,06122,L2,2012,3,2012,100,NAPC080008,Classica,2016,96,0,0,Cessato,Laureato,2
193,A419,21,45,42,108,06122,L2,2012,3,2012,84,SAPS05701T,Scientifica,2017,96,0,0,Cessato,Laureato,3
194,A3862,?,?,?,?,06122,L2,2012,1,2012,95,SAPS18000P,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
195,A1307,33,57,12,102,06122,L2,2012,3,2012,77,SAPS08000T,Scientifica,2016,111,0,0,Cessato,Laureato,2
196,A91,21,?,?,21,06122,L2,2012,2,2012,82,SAPC05000V,Classica,?,?,0,0,Cessato,Rinuncia,0
197,A1737,?,?,?,?,06122,L2,2012,1,2012,84,SAPS08000T,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
198,A2619,18,36,24,78,06122,L2,2011,3,2010,86,SAPS18000P,Scientifica,2016,90,0,0,Cessato,Laureato,3
199,A1973,45,21,48,114,06122,L2,2012,3,2012,86,CBPM00701N,Scientifica,2017,103,0,0,Cessato,Laureato,3
200,A3081,?,?,?,?,06122,L2,2012,1,2012,83,PZPS01901V,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
201,A2734,?,?,?,0,06122,L2,2012,1,2012,82,SAPS170004,Scientifica,?,?,0,0,Cessato,Rinuncia,0
202,A1972,48,24,42,114,06122,L2,2012,3,2012,96,SAPS020006,Scientifica,2016,100,0,0,Cessato,Laureato,2
203,A4237,24,?,?,24,06122,L2,2012,3,2012,100,SAPC03000N,Classica,?,?,0,0,Cessato,Rinuncia,0
204,A2006,15,33,18,66,06122,L2,2012,3,2012,74,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,4
205,A4018,33,51,42,126,06122,L2,2012,3,2012,97,AVPS12000T,Scientifica,2015,97,0,0,Cessato,Laureato,1
206,A2726,42,24,24,90,06122,L2,2012,3,2012,92,SAPS120003,Scientifica,2017,111,0,0,Cessato,Laureato,3
207,A3012,39,21,42,102,06122,L2,2012,3,2012,100,AVPS12000T,Scientifica,2016,104,0,0,Cessato,Laureato,2
208,A2892,?,?,?,?,06122,L2,2012,1,2012,80,SAPS03000R,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
209,A133,?,?,?,?,06122,L2,2012,1,2012,100,SAPS08000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
210,A824,30,48,51,129,06122,L2,2012,3,2012,80,NAPS05701B,Scientifica,2016,96,0,0,Cessato,Laureato,2
211,A2856,18,21,36,75,06122,L2,2012,3,2011,87,SAPS08000T,Scientifica,2017,100,0,0,Cessato,Laureato,3
212,A3217,?,?,?,?,06122,L2,2012,1,2012,100,SAPS120003,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
213,A2320,33,39,42,114,06122,L2,2012,3,2012,74,SAPS027012,Scientifica,2016,101,0,0,Cessato,Laureato,2
214,A212,?,?,?,0,06122,L2,2012,1,2012,78,SAPC05000V,Classica,?,?,0,0,Cessato,Decadenza,0
215,A1355,60,18,24,102,06122,L2,2011,3,2010,81,RMVC010008,Scientifica,2017,97,0,0,Cessato,Laureato,4
216,A3430,27,?,?,27,06122,L2,2012,1,2012,89,NAPS180008,Scientifica,?,?,0,0,Cessato,Rinuncia,0
217,A78,36,54,69,159,06122,L2,2011,3,2011,80,SAPC040008,Classica,2015,103,0,0,Cessato,Laureato,2
218,A217,48,48,84,180,06122,L2,2013,3,2013,100,SAPS06000L,Scientifica,2015,107,0,0,Cessato,Laureato,0
219,A2764,48,24,63,135,06122,L2,2013,3,2013,82,AVPM040007,Scientifica,2016,96,0,0,Cessato,Laureato,1
220,A3679,48,66,66,180,06122,L2,2013,3,2013,98,SAPS020006,Scientifica,2015,111,0,0,Cessato,Laureato,0
221,A3026,60,54,66,180,06122,L2,2013,3,2013,100,SAPS020006,Scientifica,2015,102,0,0,Cessato,Laureato,0
222,A2100,15,24,12,51,06122,L2,2013,3,2013,97,CEIS00400E,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
223,A3080,60,60,60,180,06122,L2,2013,3,2013,100,AVPS03000G,Scientifica,2015,111,0,0,Cessato,Laureato,0
224,A4002,48,48,51,147,06122,L2,2013,3,2013,83,SAPS06000L,Scientifica,2017,96,0,0,Cessato,Laureato,2
225,A2780,36,24,36,96,06122,L2,2013,3,2013,98,SAPS05701T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
226,A1694,48,12,24,84,06122,L2,2013,3,2013,98,SAPS05701T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
227,A2852,27,27,?,54,06122,L2,2013,3,2013,91,SAPS10000T,Scientifica,?,?,0,0,Cessato,Rinuncia,2
228,A474,39,9,12,60,06122,L2,2013,3,2013,83,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,3
229,A3330,54,66,60,180,06122,L2,2013,3,2013,95,SAPS070007,Liceo-Europeo,2015,108,0,0,Cessato,Laureato,0
230,A3644,6,?,?,6,06122,L2,2013,1,2013,94,SAPS18000P,Scientifica,?,?,0,0,Cessato,Decadenza,0
231,A3822,60,60,60,180,06122,L2,2013,3,2013,100,SAPC00101P,Scientifica,2015,111,0,0,Cessato,Laureato,0
232,A846,48,36,45,129,06122,L2,2013,3,2013,100,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
233,A568,54,48,78,180,06122,L2,2013,3,2013,98,SAPS01000G,Scientifica,2015,101,0,0,Cessato,Laureato,0
234,A1198,39,21,36,96,06122,L2,2013,3,2013,87,SAPS170004,Scientifica,2017,92,0,0,Cessato,Laureato,2
235,A4202,6,?,?,6,06122,L2,2013,2,2013,80,AVPM040007,Scientifica,?,?,0,0,Cessato,Rinuncia,0
236,A4095,?,?,?,?,06122,L2,2013,1,2013,98,SAPS08000T,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
237,A456,27,21,24,72,06122,L2,2013,3,2012,77,SAPC011019,Classica,?,?,0,0,Attivo,Immatricolazione,3
238,A2145,15,24,39,78,06122,L2,2013,3,2013,86,SAPM050003,Socio-Psico-Pedagogico,?,?,0,0,Attivo,Immatricolazione,3
239,A2714,48,42,57,147,06122,L2,2013,3,2013,80,SAPS120003,Scientifica,2016,100,0,0,Cessato,Laureato,1
240,A2610,39,6,21,66,06122,L2,2013,3,2013,75,SAPS020006,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
241,A2659,48,54,78,180,06122,L2,2013,3,2013,100,FRTF020002,Tecnico,2015,108,0,0,Cessato,Laureato,0
242,A325,27,18,27,72,06122,L2,2013,3,2013,72,SAPM050003,Tecnico,?,?,0,0,Attivo,Immatricolazione,3
243,A1687,15,?,?,15,06122,L2,2013,3,2013,73,SAPS170004,Scientifica,?,?,0,0,Cessato,Rinuncia,2
244,A4538,48,54,75,177,06122,L2,2013,3,2013,78,SAPS10000T,Scientifica,2016,100,0,0,Cessato,Laureato,1
245,A380,27,27,24,78,06122,L2,2013,3,2013,85,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
246,A2881,15,18,?,33,06122,L2,2013,3,2013,82,SAPC10000P,Scientifica,?,?,0,0,Cessato,Rinuncia,2
247,A1017,48,48,81,177,06122,L2,2013,3,2013,92,AVPS12000T,Scientifica,2016,101,0,0,Cessato,Laureato,1
248,A1154,54,66,60,180,06122,L2,2013,3,2013,98,SARH04301N,Alberghiere,2015,105,0,0,Cessato,Laureato,0
249,A3652,60,60,60,180,06122,L2,2013,3,2013,100,SAPS120003,Scientifica,2015,111,0,0,Cessato,Laureato,0
250,A855,48,18,30,96,06122,L2,2013,3,2013,91,SAPS01102D,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
251,A3985,48,48,75,171,06122,L2,2013,3,2013,90,SAPS01000G,Scientifica,2016,101,0,0,Cessato,Laureato,1
252,A77,39,21,18,78,06122,L2,2013,3,2012,60,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
253,A476,?,?,?,0,06122,L2,2013,1,2013,80,AVPSPT500F,Scientifica,?,?,0,0,Cessato,Rinuncia,0
254,A1976,?,?,?,?,06122,L2,2013,1,2013,82,SAPC06000D,Classica,?,?,0,0,Cessato,Errata-Immatricolazione,
255,A533,39,27,42,108,06122,L2,2013,3,2013,86,SATF06000P,Tecnico,2016,100,0,0,Cessato,Laureato,1
256,A3544,54,48,78,180,06122,L2,2013,3,2013,82,SAPS02401E,Scientifica,2015,105,0,0,Cessato,Laureato,0
257,A3836,36,?,?,36,06122,L2,2013,1,2013,86,PZPS01901V,Scientifica,?,?,0,0,Sospeso,Trasferimento-Uscita,0
258,A1680,54,48,75,177,06122,L2,2013,3,2013,100,SAPS15000V,Scientifica,2016,104,0,0,Cessato,Laureato,1
259,A2978,48,30,18,96,06122,L2,2013,3,2010,100,SAPS08000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
260,A2400,15,12,9,36,06122,L2,2013,3,2013,82,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,1
261,A1302,?,?,?,?,06122,L2,2013,1,2013,90,SAPM050003,Socio-Psico-Pedagogico,?,?,0,0,Cessato,Errata-Immatricolazione,0
262,A1849,60,60,60,180,06122,L2,2013,3,2013,86,SAPC040008,Classica,2015,111,0,0,Cessato,Laureato,0
263,A4609,33,21,?,54,06122,L2,2013,2,2013,84,FGPS01801X,Scientifica,?,?,0,0,Sospeso,Trasferimento-Uscita,0
264,A819,54,42,63,159,06122,L2,2013,3,2013,100,NAPS01901L,Scientifica,2016,111,0,0,Cessato,Laureato,1
265,A2388,54,60,66,180,06122,L2,2013,3,2013,97,SAIS00100B,Scientifica,2015,111,0,0,Cessato,Laureato,0
266,A2702,48,72,60,180,06122,L2,2013,3,2013,100,SAPS09000C,Scientifica,2015,111,0,0,Cessato,Laureato,0
267,A872,36,48,63,147,06122,L2,2013,3,2012,73,SAPS170004,Scientifica,2016,103,0,0,Cessato,Laureato,1
268,A1142,?,?,?,?,06122,L2,2013,1,2013,80,SAPS120003,Scientifica,?,?,0,0,Cessato,Decadenza,0
269,A1835,27,33,18,78,06122,L2,2013,3,2012,83,AVTA028012,Agrario,?,?,0,0,Attivo,Immatricolazione,3
270,A4140,?,?,?,?,06122,L2,2013,3,2012,78,AVPS03000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
271,A3212,6,?,?,6,06122,L2,2013,1,2013,89,AVPS12000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
272,A4671,48,42,51,141,06122,L2,2013,3,2013,86,AVPS12000T,Scientifica,2017,97,0,0,Cessato,Laureato,2
273,A4069,54,66,60,180,06122,L2,2013,3,2013,100,SAPS120003,Scientifica,2015,111,0,0,Cessato,Laureato,0
274,A299,36,24,48,108,06122,L2,2013,3,2012,80,SAPS170004,Classica,2017,92,0,0,Cessato,Laureato,2
275,A4377,54,48,51,153,06122,L2,2013,3,2012,78,NAPS110002,Scientifica,2016,104,0,0,Cessato,Laureato,1
276,A862,48,36,57,141,06122,L2,2013,3,2013,87,SAPS01102D,Scientifica,2017,98,0,0,Cessato,Laureato,2
277,A3912,48,60,72,180,06122,L2,2013,3,2013,95,SAPS10000T,Scientifica,2015,107,0,0,Cessato,Laureato,0
278,A3776,48,18,6,72,06122,L2,2013,3,2013,95,AVPS12000T,Scientifica,?,?,0,0,Cessato,Rinuncia,1
279,A1045,24,42,48,114,06122,L2,2013,3,2013,91,SAPC12000X,Classica,2016,98,0,0,Cessato,Laureato,1
280,A2572,15,39,12,66,06122,L2,2013,3,2013,74,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
281,A1285,48,30,54,132,06122,L2,2013,3,2013,98,SAPS18000P,Scientifica,2017,92,0,0,Cessato,Laureato,2
282,A1723,15,21,6,42,06122,L2,2013,3,2012,73,SAPS09000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
283,A4638,27,39,48,114,06122,L2,2013,3,2013,80,SAPS06000L,Liceo-Europeo,2017,107,0,0,Cessato,Laureato,2
284,A2192,39,21,12,72,06122,L2,2013,3,2013,78,SAPS18002R,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
285,A1317,15,27,36,78,06122,L2,2013,3,2013,82,SAPM050003,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
286,A4839,27,?,?,27,06122,L2,2013,3,2013,87,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
287,A122,15,?,?,15,06122,L2,2013,2,2013,100,SAPS04000B,Scientifica,?,?,0,0,Cessato,Rinuncia,0
288,A4756,39,15,18,72,06122,L2,2013,3,2012,76,NAPS110002,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
289,A445,54,18,69,141,06122,L2,2013,3,2012,91,SAPS06000L,Scientifica,2017,98,0,0,Cessato,Laureato,2
290,A97,?,?,?,?,06122,L2,2013,1,2013,82,SAPC12000X,Classica,?,?,0,0,Cessato,Errata-Immatricolazione,0
291,A3960,?,?,?,?,06122,L2,2013,1,2013,82,SAPC12000X,Classica,?,?,0,0,Cessato,Rinuncia,0
292,A4141,?,?,?,0,06122,L2,2013,1,2013,75,SAPS18000P,Scientifica,?,?,0,0,Cessato,Rinuncia,0
293,A4074,?,?,?,?,06122,L2,2013,1,2013,85,NAPS12001N,Scientifica,?,?,0,0,Cessato,Rinuncia,0
294,A2963,?,?,?,0,06122,L2,2013,1,2013,95,SAPS120003,Liceo-Europeo,?,?,0,0,Cessato,Rinuncia,0
295,A4397,?,?,?,?,06122,L2,2013,1,2013,70,SAPS020006,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
296,A4802,48,36,45,129,06122,L2,2013,3,2013,97,SAPS08000T,Scientifica,2016,100,0,0,Cessato,Laureato,1
297,A1981,?,?,?,?,06122,L2,2013,1,2013,93,SAPM020007,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
298,A4758,?,?,?,0,06122,L2,2013,1,2013,100,SAPS120003,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
299,A2458,36,24,6,66,06122,L2,2013,3,2013,80,NAPS24000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
300,A1783,15,?,?,15,06122,L2,2013,2,2013,80,SAPS09000C,Scientifica,?,?,0,0,Cessato,Rinuncia,0
301,A4908,48,60,72,180,06122,L2,2013,3,2013,87,SATF06000P,Tecnico,2015,98,0,0,Cessato,Laureato,0
302,A3251,15,?,?,15,06122,L2,2013,1,2013,100,SAPS09000C,Scientifica,?,?,0,0,Cessato,Rinuncia,0
303,A1006,?,?,?,?,06122,L2,2013,1,2013,77,SAPS020006,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
304,A1582,48,36,63,147,06122,L2,2013,3,2013,90,SAPS08000T,Scientifica,2016,98,0,0,Cessato,Laureato,1
305,A2451,48,48,81,177,06122,L2,2013,3,2013,90,SAPC06000D,Classica,2016,101,0,0,Cessato,Laureato,1
306,A719,54,42,84,180,06122,L2,2013,3,2013,100,SAPS020006,Scientifica,2015,106,0,0,Cessato,Laureato,0
307,A2132,48,60,72,180,06122,L2,2013,3,2013,100,AVPS02701R,Classica,2015,111,0,0,Cessato,Laureato,0
308,A1333,?,?,?,?,06122,L2,2013,1,2013,83,SAPC05000V,Classica,?,?,0,0,Cessato,Errata-Immatricolazione,0
309,A3178,24,30,30,84,06122,L2,2013,3,2013,78,NAPS01901L,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
310,A668,54,54,72,180,06122,L2,2013,3,2013,85,SAPS11000C,Scientifica,2015,94,0,0,Cessato,Laureato,0
311,A1448,?,?,?,?,06122,L2,2013,1,2013,88,SAPC12000X,Classica,?,?,0,0,Cessato,Rinuncia,0
312,A4249,?,?,?,?,06122,L2,2013,1,2013,84,SAPC040008,Classica,?,?,0,0,Cessato,Rinuncia,0
313,A4886,48,24,60,132,06122,L2,2013,3,2013,67,NAPS180008,Scientifica,2017,96,0,0,Cessato,Laureato,2
314,A3218,27,33,24,84,06122,L2,2013,3,2012,70,SAPS03000R,Scientifica,?,?,0,0,Attivo,Immatricolazione,3
315,A4697,?,?,?,?,06122,L2,2013,1,2011,72,SATD075006,Tecnico,?,?,0,0,Cessato,Decadenza,0
316,A2860,?,?,?,?,06122,L2,2013,2,2011,72,SATF06000P,Tecnico,?,?,0,0,Cessato,Decadenza,
317,A899,?,?,?,?,06122,L2,2013,1,2011,63,SATF06000P,Tecnico,?,?,0,0,Cessato,Decadenza,0
318,A4601,27,9,18,54,06122,L2,2013,3,2012,92,SAPC12000X,Classica,?,?,0,0,Attivo,PASSAGGIO,3
319,A3741,36,6,?,42,06122,L2,2012,3,2012,100,SAPS10000T,Scientifica,?,?,0,0,Attivo,PASSAGGIO,4
320,A2314,?,?,?,?,06122,L2,2013,1,2013,91,CEPC04000X,Classica,?,?,0,0,Cessato,Rinuncia,0
321,A1779,?,?,?,0,06122,L2,2011,3,1997,53,SAPC05000V,Classica,?,?,0,0,Cessato,Rinuncia,2
322,A3523,18,6,12,36,06122,L2,2014,3,2014,66,PZTD040003,Geometra,?,?,0,0,Sospeso,Trasferimento-Uscita,1
323,A3671,60,60,60,180,06122,L2,2014,3,2014,94,AVPS12000T,Scientifica,2016,109,0,0,Cessato,Laureato,0
324,A2683,24,18,18,60,06122,L2,2014,3,2014,91,PZPC00601N,Classica,?,?,0,0,Attivo,Immatricolazione,2
325,A4396,54,48,63,165,06122,L2,2014,3,2014,86,SAPS18000P,Scientifica,2017,104,0,0,Cessato,Laureato,1
326,A918,60,60,60,180,06122,L2,2014,3,2014,100,SATF06000P,Tecnico,2016,111,0,0,Cessato,Laureato,0
327,A4591,54,36,90,180,06122,L2,2014,3,2014,81,SAPS06000L,Scientifica,2016,100,0,0,Cessato,Laureato,0
328,A2490,42,42,?,84,06122,L2,2014,3,2014,85,BNPC002026,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,2
329,A2343,60,60,60,180,06122,L2,2014,3,2014,100,AVPS12000T,Scientifica,2016,111,0,0,Cessato,Laureato,0
330,A2827,?,?,?,0,06122,L2,2014,3,2014,68,SAPS03601R,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
331,A2116,54,54,72,180,06122,L2,2014,3,2014,100,SAPS020006,Scientifica,2016,107,0,0,Cessato,Laureato,0
332,A904,?,?,?,?,06122,L2,2014,1,2014,66,REIS00300N,Ragioneria,?,?,0,0,Cessato,Errata-Immatricolazione,
333,A4882,?,?,?,?,06122,L2,2014,1,2014,72,SAIS02100L,Tecnico,?,?,0,0,Cessato,Errata-Immatricolazione,
334,A1546,48,30,12,90,06122,L2,2014,3,2014,88,SAPS04000B,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
335,A1623,48,24,36,108,06122,L2,2014,3,2014,80,SAPS06000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
336,A2376,54,48,78,180,06122,L2,2014,3,2014,89,SAPC040008,Classica,2016,106,0,0,Cessato,Laureato,0
337,A3295,36,48,18,102,06122,L2,2014,3,2014,100,SAIS00100B,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
338,A3545,54,54,51,159,06122,L2,2014,3,2013,100,SAPS01000G,Scientifica,2017,104,0,0,Cessato,Laureato,1
339,A3563,48,42,51,141,06122,L2,2014,3,2014,100,SAPC10000P,Classica,2017,102,0,0,Cessato,Laureato,1
340,A2913,48,54,69,171,06122,L2,2014,3,2014,87,SAPS01000G,Scientifica,2017,100,0,0,Cessato,Laureato,1
341,A2507,30,24,36,90,06122,L2,2014,3,2014,70,SAPC00101P,Classica,?,?,0,0,Attivo,Immatricolazione,2
342,A817,21,9,?,30,06122,L2,2014,3,2014,62,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
343,A3722,48,60,72,180,06122,L2,2014,3,2014,100,BRTF01701X,Tecnico,2016,111,0,0,Cessato,Laureato,0
344,A332,60,60,60,180,06122,L2,2014,3,2014,90,SAPC12000X,Classica,2016,107,0,0,Cessato,Laureato,0
345,A499,48,12,18,78,06122,L2,2014,3,2013,80,AVPS12000T,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
346,A4125,42,48,63,153,06122,L2,2014,3,2014,84,SAPS020006,Scientifica,2017,96,0,0,Cessato,Laureato,1
347,A2381,60,60,60,180,06122,L2,2014,3,2014,100,SAPS09000C,Scientifica,2016,111,0,0,Cessato,Laureato,0
348,A1201,48,48,57,153,06122,L2,2014,3,2014,100,SAPS04000B,Scientifica,2017,98,0,0,Cessato,Laureato,1
349,A783,36,36,63,135,06122,L2,2014,3,2014,83,SAPS020006,Scientifica,2017,92,0,0,Cessato,Laureato,1
350,A1408,?,?,?,?,06122,L2,2014,1,2014,90,SAIS00100B,Classica,?,?,0,0,Cessato,Errata-Immatricolazione,0
351,A2014,?,?,?,0,06122,L2,2014,2,2014,63,SAPS10000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
352,A1151,36,24,18,78,06122,L2,2014,3,2013,86,SAPS01102D,Liceo-Europeo,?,?,0,0,Attivo,Immatricolazione,2
353,A2254,54,60,66,180,06122,L2,2014,3,2014,96,SAPS03000R,Scientifica,2016,103,0,0,Cessato,Laureato,0
354,A3762,42,36,12,90,06122,L2,2014,3,2014,95,AVIS007005,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
355,A4319,48,24,42,114,06122,L2,2014,3,2014,81,SAPS18000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
356,A2845,54,6,6,66,06122,L2,2014,3,2014,81,SAPC10000P,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
357,A3996,48,42,63,153,06122,L2,2014,3,2014,72,AVPS12000T,Scientifica,2017,97,0,0,Cessato,Laureato,1
358,A3851,9,?,?,9,06122,L2,2014,1,2014,100,AVRI00701R,Tecnico,?,?,0,0,Cessato,Rinuncia,0
359,A2829,?,?,?,0,06122,L2,2014,1,2014,80,SAPM020007,Scientifica,?,?,0,0,Cessato,Rinuncia,0
360,A3139,?,?,?,0,06122,L2,2014,1,2014,83,NAPC02000L,Liceo-Europeo,?,?,0,0,Cessato,Rinuncia,0
361,A4820,?,?,?,?,06122,L2,2014,1,2013,60,SAPS10000T,Scientifica,?,?,0,0,Cessato,Rinuncia,0
362,A742,?,?,?,0,06122,L2,2014,2,2014,77,NAIS03900B,Liceo-Europeo,?,?,0,0,Cessato,Rinuncia,0
363,A2776,48,12,18,78,06122,L2,2014,3,2013,83,SATF08000X,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
364,A2884,60,60,60,180,06122,L2,2014,3,2014,100,SAPS06000L,Scientifica,2016,111,0,0,Cessato,Laureato,0
365,A4600,?,?,?,?,06122,L2,2014,1,2014,96,BNPS003014,Scientifica,?,?,0,0,Cessato,Rinuncia,0
366,A829,30,18,6,54,06122,L2,2014,3,2014,86,SAIS00100B,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
367,A1812,42,42,12,96,06122,L2,2014,3,2014,95,AVPC01401G,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
368,A2987,48,36,51,135,06122,L2,2014,3,2014,78,SAPS15000V,Scientifica,2017,98,0,0,Cessato,Laureato,1
369,A337,54,36,24,114,06122,L2,2014,3,2013,74,SAPS01102D,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
370,A2341,?,?,?,?,06122,L2,2014,3,2013,85,SATF06000P,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
371,A3482,36,12,24,72,06122,L2,2014,3,2013,80,SATF08000X,Tecnico,?,?,0,0,Attivo,Immatricolazione,2
372,A4494,9,?,?,9,06122,L2,2014,1,2013,95,SATE06901B,Scientifica,?,?,0,0,Sospeso,Trasferimento-Uscita,0
373,A3374,54,30,51,135,06122,L2,2014,3,2013,99,SAPC10000P,Linguistico,2017,100,0,0,Cessato,Laureato,1
374,A3207,54,54,72,180,06122,L2,2014,3,2014,84,SAPS056012,Scientifica,2016,111,0,0,Cessato,Laureato,0
375,A3357,?,?,?,0,06122,L2,2014,1,2014,76,SAPS020006,Scientifica,?,?,0,0,Cessato,Rinuncia,0
376,A3205,54,48,57,159,06122,L2,2014,3,2014,100,SAPS08000T,Scientifica,2017,102,0,0,Cessato,Laureato,1
377,A1291,54,54,57,165,06122,L2,2014,3,2014,76,SAPS03601R,Liceo-Europeo,2017,87,0,0,Cessato,Laureato,1
378,A3102,60,60,60,180,06122,L2,2014,3,2014,100,SAIS00100B,Scientifica,2016,111,0,0,Cessato,Laureato,0
379,A481,39,27,18,84,06122,L2,2014,3,2013,80,SAPM050003,Socio-Psico-Pedagogico,?,?,0,0,Attivo,Immatricolazione,2
380,A69,48,48,45,141,06122,L2,2014,3,2014,78,SAPS11000C,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
381,A1947,54,48,63,165,06122,L2,2014,3,2014,85,SAPS18000P,Scientifica,2017,104,0,0,Cessato,Laureato,1
382,A995,48,54,69,171,06122,L2,2014,3,2014,87,SAPS09000C,Scientifica,2017,99,0,0,Cessato,Laureato,1
383,A2539,54,54,72,180,06122,L2,2014,3,2014,97,SAPS06000L,Scientifica,2016,111,0,0,Cessato,Laureato,0
384,A3877,48,42,69,159,06122,L2,2014,3,2014,99,SASL020003,Artistico,2017,97,0,0,Cessato,Laureato,1
385,A4562,54,48,45,147,06122,L2,2014,3,2014,70,AVPS12000T,Scientifica,2017,90,0,0,Cessato,Laureato,1
386,A3611,9,18,?,27,06122,L2,2014,3,2014,67,SAPS01000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
387,A2707,?,?,?,?,06122,L2,2014,1,2014,100,SAPS06000L,Scientifica,?,?,0,0,Cessato,Errata-Immatricolazione,0
388,A3911,54,36,45,135,06122,L2,2014,3,2013,90,AVPC00101D,Classica,?,?,0,0,Attivo,Immatricolazione,2
389,A2688,18,42,54,114,06122,L2,2014,3,2014,81,SAPS120003,Scientifica,2018,106,0,0,Cessato,Laureato,2
390,A4752,48,36,60,144,06122,L2,2014,3,2014,100,SAPS04000B,Scientifica,2017,110,0,0,Cessato,Laureato,1
391,A371,36,18,18,72,06122,L2,2014,3,2013,88,SAPS01000G,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
392,A2675,48,18,12,78,06122,L2,2014,3,2014,81,SAPS15000V,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
393,A2945,42,6,12,60,06122,L2,2014,3,2013,66,PZPS00101N,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
394,A596,54,54,69,177,06122,L2,2014,3,2014,74,SAPS10000T,Scientifica,2017,103,0,0,Cessato,Laureato,1
395,A3844,54,30,18,102,06122,L2,2014,3,2013,88,AVPS018012,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
396,A2435,36,18,12,66,06122,L2,2014,3,2014,98,NAPS12000L,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
397,A2743,?,?,?,?,06122,L2,2014,1,2014,98,BNPS003014,Scientifica,?,?,0,0,Cessato,Rinuncia,0
398,A4333,42,36,42,120,06122,L2,2014,3,2013,68,SAPS09000C,Scientifica,2017,98,0,0,Cessato,Laureato,1
399,A2842,54,54,72,180,06122,L2,2014,3,2014,96,SAPS020006,Scientifica,2016,110,0,0,Cessato,Laureato,0
400,A3654,48,48,57,153,06122,L2,2014,3,2014,100,SAPS120003,Liceo-Europeo,2017,106,0,0,Cessato,Laureato,1
401,A174,48,54,51,153,06122,L2,2014,3,2014,93,NAPS110002,Scientifica,?,?,0,0,Attivo,Immatricolazione,2
